id,instant,player_pseudo,turn_id,move,accuracy,points
1403,2024-09-27 11:14:55.856364+00,Montague Dévoué,6178,b1c3,1,239
1404,2024-09-27 11:15:22.047822+00,Delphinia Anxieuse,6178,c2c3,1,170
1405,2024-09-27 11:16:10.165772+00,Lucius Orphelin,6178,b1c3,1,199
1406,2024-09-27 11:19:23.430979+00,Yorick Monstrueux,6178,e1e7,0.60130036,185
1407,2024-09-27 11:21:18.847179+00,Valentin Nocturne,6179,b4c5,1,304
1408,2024-09-27 11:23:46.403335+00,Nathaniel Acharné,6179,a8h8,0.95079994,289
1409,2024-09-27 11:24:22.348029+00,Zorina Nébuleuse,6179,b4c5,1,235
1410,2024-09-27 11:24:23.13549+00,Amara Calculatrice,6179,a8h8,0.95079994,223
1411,2024-09-27 11:28:16.907708+00,Endora Orpheline,6180,d3d4,1,309
1412,2024-09-27 11:28:58.633969+00,Ludovic Instable,6180,h8f7,1,309
1413,2024-09-27 11:29:10.417634+00,Valerian Prédateur,6180,h2h3,0.91953677,284
1414,2024-09-27 11:29:11.712726+00,Yorick Monstrueux,6180,d2f4,0.27689084,85
1415,2024-09-27 11:29:13.917497+00,Montague Dévoué,6180,d3d4,1,239
1416,2024-09-27 11:29:36.697684+00,Lucius Orphelin,6180,d3d4,1,199
1417,2024-09-27 11:30:28.069583+00,Lucius Orphelin,6180,c4d5,1,309
1418,2024-09-27 11:30:58.056521+00,Lucius Orphelin,6180,d3d4,1,199
1419,2024-09-27 11:37:03.259486+00,Valentin Nocturne,6181,c5d6,0.9652602,293
1420,2024-09-27 11:37:16.961364+00,Valentin Nocturne,6181,f6e4,0.7568199,230
1421,2024-09-27 11:37:20.109906+00,Nathaniel Acharné,6181,a8h8,0.931858,283
1422,2024-09-27 11:38:43.760851+00,Amara Calculatrice,6181,a8h8,0.931858,219
1423,2024-09-27 11:38:48.078006+00,Valentin Nocturne,6181,a8h8,0.931858,181
1424,2024-09-27 11:43:39.699041+00,Ptolemy Énigmatique,6182,b2b4,0.8149432,251
1425,2024-09-27 11:44:09.33076+00,Lucius Orphelin,6182,d4c5,1,309
1426,2024-09-27 11:44:23.359987+00,Endora Orpheline,6182,d4c5,1,239
1427,2024-09-27 11:44:33.801839+00,Valerian Prédateur,6182,d2g5,0.9497442,293
1428,2024-09-27 11:44:51.432982+00,Ptolemy Énigmatique,6182,d2g5,0.9497442,227
1429,2024-09-27 11:45:41.417688+00,Montague Dévoué,6182,d4c5,1,199
1430,2024-09-27 11:45:58.012924+00,Delphinia Anxieuse,6182,d4c5,1,170
1431,2024-09-27 11:46:03.034797+00,Ludovic Instable,6182,e1e5,0.80662507,249
1432,2024-09-27 11:50:50.167491+00,Nathaniel Acharné,6183,b6c5,1,304
1433,2024-09-27 11:51:52.276499+00,Valentin Nocturne,6183,b6c5,1,235
1434,2024-09-27 11:52:04.206483+00,Amara Calculatrice,6183,b6c5,1,194
1435,2024-09-27 11:53:13.770729+00,Lysandra Sanglante,6183,b6b3,0.78312266,242
1436,2024-09-27 11:53:33.431897+00,Lysandra Sanglante,6183,b6b3,0.78312266,242
1437,2024-09-27 11:53:36.988062+00,Lysandra Sanglante,6183,b6b3,0.78312266,242
1438,2024-09-27 11:53:39.080084+00,Lysandra Sanglante,6183,b6b2,0.79889643,246
1439,2024-09-27 11:53:59.446313+00,Lysandra Sanglante,6183,b6b2,0.79889643,246
1440,2024-09-27 11:54:05.125814+00,Lysandra Sanglante,6183,b6b2,0.79889643,246
1441,2024-09-27 11:54:07.82829+00,Lysandra Sanglante,6183,b6b2,0.79889643,246
1442,2024-09-27 11:54:09.680097+00,Lysandra Sanglante,6183,b6b3,0.78312266,242
1443,2024-09-27 11:54:16.093185+00,Lysandra Sanglante,6183,b6b3,0.78312266,242
1444,2024-09-27 11:54:21.380658+00,Lysandra Sanglante,6183,b6b3,0.78312266,242
1445,2024-09-27 11:54:39.254384+00,Lysandra Sanglante,6183,d5b4,0.780711,241
1446,2024-09-27 11:54:40.427518+00,Lysandra Sanglante,6183,d5b4,0.780711,241
1447,2024-09-27 11:54:44.849185+00,Lysandra Sanglante,6183,d5b4,0.780711,241
1448,2024-09-27 11:55:05.278875+00,Ambrose Sardonique,6183,g7g5,0.78564686,242
1449,2024-09-27 11:55:09.749776+00,Lysandra Sanglante,6183,g7g5,0.78564686,188
1450,2024-09-27 11:55:12.068994+00,Lysandra Sanglante,6183,g7g5,0.78564686,188
1451,2024-09-27 11:55:36.262957+00,Lysandra Sanglante,6183,g7g5,0.78564686,188
1452,2024-09-27 11:55:37.619352+00,Lysandra Sanglante,6183,g7g5,0.78564686,188
1453,2024-09-27 11:55:40.267953+00,Lysandra Sanglante,6183,b6a5,0.8912007,275
1454,2024-09-27 11:55:41.146655+00,Lysandra Sanglante,6183,b6a5,0.8912007,275
1455,2024-09-27 11:55:42.071833+00,Lysandra Sanglante,6183,b6a5,0.8912007,275
1456,2024-09-27 11:55:50.007099+00,Lysandra Sanglante,6183,c7d8,0.79379153,245
1457,2024-09-27 11:55:52.035195+00,Lysandra Sanglante,6183,c7d8,0.79379153,245
1458,2024-09-27 11:55:53.647343+00,Lysandra Sanglante,6183,a7a6,0.77949244,240
1459,2024-09-27 11:55:55.357359+00,Lysandra Sanglante,6183,a7a6,0.77949244,240
1460,2024-09-27 11:56:25.896353+00,Lysandra Sanglante,6183,a7a6,0.77949244,240
1461,2024-09-27 11:57:05.663917+00,Ambrose Sardonique,6183,b6c6,1,309
1462,2024-09-27 11:58:19.251703+00,Endora Orpheline,6184,c4d5,1,309
1463,2024-09-27 11:58:29.458779+00,Valencia Anxieuse,6184,c4d5,1,239
1464,2024-09-27 11:58:33.207211+00,Valerian Prédateur,6184,b2b4,0.90869766,280
1465,2024-09-27 11:58:37.158329+00,Lucius Orphelin,6184,b2b4,0.90869766,217
1466,2024-09-27 11:59:23.078031+00,Montague Dévoué,6184,c4d5,1,199
1467,2024-09-27 11:59:47.601623+00,Lucius Orphelin,6184,d2d4,0.90631324,280
1468,2024-09-27 12:00:47.921688+00,Ludovic Instable,6184,b2b3,0.92631173,286
1469,2024-09-27 12:00:55.72776+00,Delphinia Anxieuse,6184,d2g5,0.9751737,301
1470,2024-09-27 12:04:15.515291+00,Delphinia Anxieuse,6184,b1a3,0.966606,298
1471,2024-09-27 12:05:50.770888+00,Elowen Intraitable,6185,f6d5,0.9933638,307
1472,2024-09-27 12:05:59.510624+00,Valentin Nocturne,6185,f6d5,0.9933638,238
1473,2024-09-27 12:06:04.996359+00,Nathaniel Acharné,6185,f6d5,0.9933638,197
1474,2024-09-27 12:06:27.270792+00,Amara Calculatrice,6185,h8d8,0.95790565,296
1475,2024-09-27 12:06:45.377647+00,Ysabeau Toxique,6185,f6e4,0.8430718,260
1476,2024-09-27 12:06:50.114717+00,Ambrose Sardonique,6185,f6d5,0.9933638,169
1477,2024-09-27 12:06:57.090879+00,Nathaniel Acharné,6185,h8d8,0.95790565,229
1478,2024-09-27 12:07:57.356106+00,Nathaniel Acharné,6185,f6d5,0.9933638,169
1479,2024-09-27 12:09:34.051583+00,Pandora Monstrueuse,6185,f6d5,0.9933638,147
1480,2024-09-27 12:11:37.278105+00,Algernon Orphelin,6185,c7c8,0.98708177,309
1481,2024-09-27 12:12:48.471326+00,Zorina Nébuleuse,6185,c5d5,1,313
1482,2024-09-27 12:13:19.786923+00,Endora Orpheline,6186,d2g5,1,317
1483,2024-09-27 12:13:46.762082+00,Lucius Orphelin,6186,d2d4,0.8361128,265
1484,2024-09-27 12:13:53.1444+00,Valencia Anxieuse,6186,e1e7,0.5074678,161
1485,2024-09-27 12:13:58.484149+00,Isadora Rancunière,6186,b2b4,0.9519393,302
1486,2024-09-27 12:14:00.446193+00,Calypso Anxieuse,6186,d2d3,0.9081396,288
1487,2024-09-27 12:14:36.203661+00,Montague Dévoué,6186,b2b4,0.9519393,236
1488,2024-09-27 12:14:42.581765+00,Valencia Anxieuse,6186,e1e4,0.90709686,288
1489,2024-09-27 12:15:19.630863+00,Valerian Prédateur,6186,b2b4,0.9519393,197
1490,2024-09-27 12:15:52.669614+00,Delphinia Anxieuse,6186,d2g5,1,248
1491,2024-09-27 12:16:09.975006+00,Ludovic Instable,6186,d2g5,1,207
1492,2024-09-27 12:16:28.278408+00,Lysander Insidieux,6186,b1a3,0.9335269,296
1493,2024-09-27 12:20:43.676799+00,Elowen Intraitable,6187,h8f8,1,313
1494,2024-09-27 12:21:00.576309+00,Elowen Intraitable,6187,h7h6,0.9002089,282
1495,2024-09-27 12:21:02.429895+00,Valentin Nocturne,6187,h8f8,1,313
1496,2024-09-27 12:21:27.514867+00,Nathaniel Acharné,6187,g4d7,1,313
1497,2024-09-27 12:21:55.704186+00,Elowen Intraitable,6187,h7h5,0.8986488,281
1498,2024-09-27 12:22:36.914154+00,Ambrose Sardonique,6187,g4e6,0.89448196,284
1499,2024-09-27 12:25:24.643618+00,Ysabeau Toxique,6187,h7h6,0.9002089,286
1500,2024-09-27 12:25:26.292099+00,Ysabeau Toxique,6187,h7h5,0.8986488,223
1501,2024-09-27 12:26:20.558404+00,Pandora Monstrueuse,6187,d5f6,0.80179983,254
1502,2024-09-27 12:26:32.42839+00,Amara Calculatrice,6187,h8f8,1,248
1503,2024-09-27 12:28:21.775123+00,Valerian Prédateur,6188,g5g4,0,0
1504,2024-09-27 12:28:31.362937+00,Lucius Orphelin,6188,e1e2,0.79053354,254
1505,2024-09-27 12:28:35.243124+00,Montague Dévoué,6188,g5g7,0.82764935,266
1506,2024-09-27 12:28:36.318547+00,Endora Orpheline,6188,c1e3,1,321
1507,2024-09-27 12:29:06.787989+00,Valencia Anxieuse,6188,e1e5,0,0
1508,2024-09-27 12:29:09.344647+00,Lucius Orphelin,6188,c1e3,1,252
1509,2024-09-27 12:29:14.695321+00,Ludovic Instable,6188,e1f1,0.92027813,296
1510,2024-09-27 12:32:03.895901+00,Delphinia Anxieuse,6188,c1e3,1,212
1511,2024-09-27 12:32:05.26615+00,Ludovic Instable,6188,c1e3,1,183
1512,2024-09-27 12:36:08.246163+00,Elowen Intraitable,6189,g4f5,0.84087473,270
1513,2024-09-27 12:36:25.734011+00,Elowen Intraitable,6189,c5c4,0.90530026,291
1514,2024-09-27 12:36:36.411778+00,Valentin Nocturne,6189,d5f6,0.7980526,256
1515,2024-09-27 12:36:46.064508+00,Ambrose Sardonique,6189,c5d6,0.9956397,320
1516,2024-09-27 12:36:47.920672+00,Valentin Nocturne,6189,d5e7,0.81429356,262
1517,2024-09-27 12:36:50.252441+00,Nathaniel Acharné,6189,c5c4,0.90530026,228
1518,2024-09-27 12:37:08.013502+00,Valentin Nocturne,6189,c5e7,0.9293297,299
1519,2024-09-27 12:37:42.428126+00,Amara Calculatrice,6189,c5e7,0.9293297,234
1520,2024-09-27 12:37:55.67503+00,Persephone Inquiétante,6189,d5f6,0.7980526,256
1521,2024-09-27 12:38:02.368882+00,Elowen Intraitable,6189,d5e3,0.8445415,271
1522,2024-09-27 12:38:15.168231+00,Valentin Nocturne,6189,d5e3,0.8445415,213
1523,2024-09-27 12:38:17.480099+00,Elowen Intraitable,6189,c5c6,0.9120343,293
1524,2024-09-27 12:38:26.115476+00,Elowen Intraitable,6189,c5e7,0.9293297,234
1525,2024-09-27 12:38:35.947769+00,Persephone Inquiétante,6189,f8f5,0.9895884,318
1526,2024-09-27 12:38:51.810887+00,Persephone Inquiétante,6189,c5c4,0.90530026,228
1527,2024-09-27 12:39:14.20118+00,Valentin Nocturne,6189,c5e7,0.9293297,197
1528,2024-09-27 12:40:07.264186+00,Calypso Nébuleuse,6189,c5c4,0.90530026,191
1529,2024-09-27 12:40:23.960131+00,Ysabeau Toxique,6189,d5e3,0.8445415,271
1530,2024-09-27 12:43:20.35163+00,Valencia Anxieuse,6190,g5d5,1,325
1531,2024-09-27 12:43:40.891649+00,Lucius Orphelin,6190,g5g4,0.911281,296
1532,2024-09-27 12:44:08.474922+00,Ludovic Instable,6190,b1a3,0.8014832,261
1533,2024-09-27 12:44:11.820044+00,Montague Dévoué,6190,e3f4,0.96311265,313
1534,2024-09-27 12:46:07.635863+00,Delphinia Anxieuse,6190,g5d5,1,256
1535,2024-09-27 12:47:35.838178+00,Calypso Anxieuse,6190,g5d5,1,215
1536,2024-09-27 12:48:55.53074+00,Valerian Prédateur,6190,g5e7,0.8800966,286
1537,2024-09-27 12:49:13.514868+00,Valerian Prédateur,6190,g5g4,0.911281,233
1538,2024-09-27 12:49:31.49312+00,Valerian Prédateur,6190,g5d5,1,187
1539,2024-09-27 12:51:22.999056+00,Elowen Intraitable,6191,e7d6,0.97030306,316
1540,2024-09-27 12:51:30.140295+00,Valentin Nocturne,6191,e7d6,0.97030306,248
1541,2024-09-27 12:51:56.907629+00,Valentin Nocturne,6191,e7f6,0.97689974,318
1542,2024-09-27 12:52:21.236123+00,Nathaniel Acharné,6191,b7b6,0.8972874,292
1543,2024-09-27 12:52:45.187928+00,Valentin Nocturne,6191,g4e6,1,325
1544,2024-09-27 12:55:37.182107+00,Amara Calculatrice,6191,e7f6,0.97689974,318
1545,2024-09-27 12:55:55.652659+00,Valentin Nocturne,6191,g4f3,0.95429736,310
1546,2024-09-27 12:56:10.895041+00,Valentin Nocturne,6191,g4e6,1,325
1547,2024-09-27 12:58:50.692074+00,Valerian Prédateur,6192,d5c4,0.7523686,245
1548,2024-09-27 12:58:54.438733+00,Lucius Orphelin,6192,d5c5,0.83717835,272
1549,2024-09-27 12:59:16.881009+00,Montague Dévoué,6192,d5a5,0.9965801,324
1550,2024-09-27 12:59:20.39554+00,Ludovic Instable,6192,d5e5,0.94415635,307
1551,2024-09-27 13:00:11.308438+00,Endora Orpheline,6192,d5e6,0.7574651,246
1552,2024-09-27 13:00:23.739461+00,Endora Orpheline,6192,d5e5,0.94415635,242
1553,2024-09-27 13:02:13.477341+00,Delphinia Anxieuse,6192,d5b5,0.9338379,304
1554,2024-09-27 13:02:18.073767+00,Lucius Orphelin,6192,d5c5,0.83717835,272
1555,2024-09-27 13:02:19.261354+00,Lucius Orphelin,6192,d5c5,0.83717835,272
1556,2024-09-27 13:02:27.416896+00,Delphinia Anxieuse,6192,d5d3,0.9236806,300
1557,2024-09-27 13:02:28.451303+00,Delphinia Anxieuse,6192,d5b5,0.9338379,304
1558,2024-09-27 13:04:39.447791+00,Delphinia Anxieuse,6192,d5c5,0.83717835,214
1559,2024-09-27 13:04:43.312159+00,Delphinia Anxieuse,6192,d5c5,0.83717835,214
1560,2024-09-27 13:04:48.896633+00,Delphinia Anxieuse,6192,d5b5,0.9338379,304
1561,2024-09-27 13:04:53.012448+00,Delphinia Anxieuse,6192,d5a5,0.9965801,255
1562,2024-09-27 13:05:02.181424+00,Valencia Anxieuse,6192,d5e5,0.94415635,203
1563,2024-09-27 13:06:10.746412+00,Elowen Intraitable,6193,e7d6,0.96208245,313
1564,2024-09-27 13:06:11.104891+00,Valentin Nocturne,6193,c7d7,0.9408531,306
1565,2024-09-27 13:06:16.619394+00,Ambrose Sardonique,6193,c7d7,0.9408531,241
1566,2024-09-27 13:06:59.519021+00,Nathaniel Acharné,6193,e7d6,0.96208245,246
1567,2024-09-27 13:10:45.535767+00,Amara Calculatrice,6193,c7d8,0.90598124,295
1568,2024-09-27 13:13:35.718311+00,Endora Orpheline,6194,e3a7,0.9908871,322
1569,2024-09-27 13:13:46.870256+00,Valencia Anxieuse,6194,e1d1,0.95066255,309
1570,2024-09-27 13:13:47.813209+00,Montague Dévoué,6194,e5d4,0.9125666,297
1571,2024-09-27 13:13:54.114539+00,Ludovic Instable,6194,e3c5,1,325
1572,2024-09-27 13:14:21.671606+00,Valerian Prédateur,6194,e1c1,0.86931384,283
1573,2024-09-27 13:14:21.687984+00,Delphinia Anxieuse,6194,e1d1,0.95066255,243
1574,2024-09-27 13:14:23.248864+00,Valerian Prédateur,6194,e1d1,0.95066255,205
1575,2024-09-27 13:15:38.149158+00,Lucius Orphelin,6194,b1a3,1,325
1576,2024-09-27 13:15:45.857853+00,Delphinia Anxieuse,6194,e3g5,0.970947,316
1577,2024-09-27 13:16:09.10783+00,Delphinia Anxieuse,6194,e1d1,0.95066255,205
1578,2024-09-27 13:16:47.864327+00,Lucius Orphelin,6194,e1d1,0.95066255,177
1579,2024-09-27 13:20:53.645342+00,Nathaniel Acharné,6195,d7e8,0.99686104,324
1580,2024-09-27 13:20:54.86597+00,Elowen Intraitable,6195,d7e8,0.99686104,255
1581,2024-09-27 13:20:58.471983+00,Valentin Nocturne,6195,d7e8,0.99686104,215
1582,2024-09-27 13:22:04.132146+00,Ysabeau Toxique,6195,d7e8,0.99686104,186
1583,2024-09-27 13:22:23.5423+00,Ambrose Sardonique,6195,d7e8,0.99686104,164
1584,2024-09-27 13:22:26.306959+00,Ambrose Sardonique,6195,d7c8,0.85638535,279
1585,2024-09-27 13:22:36.106295+00,Pandora Monstrueuse,6195,d7e8,0.99686104,164
1586,2024-09-27 13:28:20.276641+00,Endora Orpheline,6196,e3c5,1,329
1587,2024-09-27 13:28:26.160724+00,Valencia Anxieuse,6196,e5b5,0.9132682,300
1588,2024-09-27 13:29:06.520293+00,Ludovic Instable,6196,b1a3,0.9764614,321
1589,2024-09-27 13:29:07.696603+00,Lucius Orphelin,6196,e3g5,1,329
1590,2024-09-27 13:29:36.479874+00,Montague Dévoué,6196,e5b5,0.9132682,237
1591,2024-09-27 13:34:43.31181+00,Delphinia Anxieuse,6196,e5b5,0.9132682,200
1592,2024-09-27 13:35:22.39501+00,Ludovic Instable,6196,e3c5,1,260
1593,2024-09-27 13:35:33.623951+00,Ludovic Instable,6196,b1a3,0.9764614,321
1594,2024-09-27 13:36:01.218453+00,Ambrose Sardonique,6197,e8f7,1,329
1595,2024-09-27 13:36:24.866951+00,Valentin Nocturne,6197,e8f7,1,260
1596,2024-09-27 13:36:31.643429+00,Elowen Intraitable,6197,e7d7,0.81909037,269
1597,2024-09-27 13:36:40.4784+00,Elowen Intraitable,6197,e8f7,1,219
1598,2024-09-27 13:36:58.622512+00,Nathaniel Acharné,6197,e8f7,1,190
1599,2024-09-27 13:37:16.672601+00,Amara Calculatrice,6197,e6d7,0.91942257,303
1600,2024-09-27 13:38:55.416277+00,Ysabeau Toxique,6197,e6d7,0.91942257,239
1601,2024-09-27 13:43:35.128221+00,Valerian Prédateur,6198,b5h5,0.94433033,311
1602,2024-09-27 13:43:56.325172+00,Lucius Orphelin,6198,e3c5,1,329
1603,2024-09-27 13:44:02.501221+00,Isadora Rancunière,6198,b1d2,1,329
1604,2024-09-27 13:44:06.298689+00,Valencia Anxieuse,6198,e3c5,1,260
1605,2024-09-27 13:44:09.656166+00,Montague Dévoué,6198,e3g5,0.96343553,317
1606,2024-09-27 13:44:16.285729+00,Delphinia Anxieuse,6198,e3c5,1,219
1607,2024-09-27 13:44:23.170535+00,Ludovic Instable,6198,b5b4,0.9169312,302
1608,2024-09-27 13:45:29.45433+00,Delphinia Anxieuse,6198,b1d2,1,260
1609,2024-09-27 13:45:47.442132+00,Delphinia Anxieuse,6198,e3c5,1,219
1610,2024-09-27 13:45:47.631871+00,Endora Orpheline,6198,e3c5,1,190
1611,2024-09-27 13:51:02.826821+00,Ysabeau Toxique,6199,a7a5,0.885453,291
1612,2024-09-27 13:51:15.673107+00,Elowen Intraitable,6199,a7a6,0.9128481,300
1613,2024-09-27 13:51:59.613569+00,Valentin Nocturne,6199,e7f6,0.89179164,293
1614,2024-09-27 13:52:03.418313+00,Nathaniel Acharné,6199,a7a6,0.9128481,237
1615,2024-09-27 13:52:23.531087+00,Valentin Nocturne,6199,e6d7,0.8706542,286
1616,2024-09-27 13:52:30.322485+00,Ysabeau Toxique,6199,f8c8,0.89707154,295
1617,2024-09-27 13:55:23.83314+00,Nathaniel Acharné,6199,e7c7,0.9492806,312
1618,2024-09-27 13:56:32.254173+00,Valentin Nocturne,6199,a7a6,0.9128481,237
1619,2024-09-27 13:57:24.829302+00,Valentin Nocturne,6199,e6d7,0.8706542,286
1620,2024-09-27 13:57:35.02196+00,Valentin Nocturne,6199,e7f6,0.89179164,293
1621,2024-09-27 13:58:06.733423+00,Calypso Nébuleuse,6199,a7a6,0.9128481,237
1622,2024-09-27 13:59:07.461619+00,Endora Orpheline,6200,c5e7,1,329
1623,2024-09-27 13:59:32.327998+00,Ludovic Instable,6200,c5e7,1,260
1624,2024-09-27 13:59:40.088881+00,Valencia Anxieuse,6200,b5c4,0.81771994,269
1625,2024-09-27 13:59:42.954948+00,Montague Dévoué,6200,c5e7,1,219
1626,2024-09-27 13:59:57.198658+00,Delphinia Anxieuse,6200,c5e7,1,190
1627,2024-09-27 14:00:16.699031+00,Lucius Orphelin,6200,c5e7,1,168
1628,2024-09-27 14:05:45.701616+00,Elowen Intraitable,6201,a6b5,1,329
1629,2024-09-27 14:06:01.397942+00,Valentin Nocturne,6201,a6b5,1,260
1630,2024-09-27 14:06:23.893125+00,Nathaniel Acharné,6201,a6b5,1,219
1631,2024-09-27 14:06:43.608433+00,Ysabeau Toxique,6201,f7e7,0.9628318,317
1632,2024-09-27 14:12:28.989161+00,Undine Combative,6201,f7e7,0.9628318,250
1633,2024-09-27 14:13:19.311099+00,Valencia Anxieuse,6202,e7f8,1,329
1634,2024-09-27 14:13:24.819653+00,Ludovic Instable,6202,e7f8,1,260
1635,2024-09-27 14:14:26.628907+00,Delphinia Anxieuse,6202,e7f8,1,219
1636,2024-09-27 14:14:31.535445+00,Lucius Orphelin,6202,e7f8,1,190
1637,2024-09-27 14:20:54.215571+00,Undine Combative,6203,f7f8,0.9917323,326
1638,2024-09-27 14:21:00.060548+00,Ambrose Sardonique,6203,f7f8,0.9917323,258
1639,2024-09-27 14:21:13.787388+00,Elowen Intraitable,6203,f7f8,0.9917323,217
1640,2024-09-27 14:22:19.98356+00,Nathaniel Acharné,6203,f7f8,0.9917323,189
1641,2024-09-27 14:23:34.329176+00,Ysabeau Toxique,6203,f7f8,0.9917323,167
1642,2024-09-27 14:26:13.778733+00,Persephone Inquiétante,6203,f7f8,0.9917323,149
1643,2024-09-27 14:28:27.732879+00,Valencia Anxieuse,6204,d1d8,0.971916,320
1644,2024-09-27 14:28:42.293275+00,Ludovic Instable,6204,b1d2,0.971916,320
1645,2024-09-27 14:28:59.893064+00,Lucius Orphelin,6204,d1e1,0.9855891,324
1646,2024-09-27 14:29:59.546379+00,Endora Orpheline,6204,b1a3,1,329
1647,2024-09-27 14:36:03.502893+00,Valentin Nocturne,6205,"",0,0
1648,2024-09-27 14:36:05.553877+00,Elowen Intraitable,6205,e6g4,1,329
1649,2024-09-27 14:38:52.469008+00,Nathaniel Acharné,6205,h7h5,1,329
1650,2024-09-27 14:43:23.106656+00,Ludovic Instable,6206,d1e1,1,329
1651,2024-09-27 14:51:15.91776+00,Ysabeau Toxique,6207,g4h5,1,329
1652,2024-09-27 14:53:32.11123+00,Nathaniel Acharné,6207,h7h5,0.9855041,324
1653,2024-09-27 14:58:08.805542+00,Nathaniel Acharné,6207,"",0,0
1654,2024-09-27 14:58:10.923991+00,Nathaniel Acharné,6207,h7h5,0.9855041,324
1655,2024-09-27 14:58:29.016177+00,Ludovic Instable,6208,e1e5,1,329
1656,2024-09-27 15:08:36.704688+00,Valentin Nocturne,6209,"",0,0
1657,2024-09-27 15:08:54.402527+00,Amara Calculatrice,6209,"",0,0
1658,2024-09-27 15:10:03.764583+00,Ysabeau Toxique,6209,b7b6,0.9512237,313
1659,2024-09-27 15:25:58.01546+00,Ysabeau Toxique,6211,c7c5,0.9459265,311
1660,2024-09-27 15:35:53.482514+00,Ysabeau Toxique,6213,d8a5,0.7367238,242
1661,2024-09-27 18:19:11.286936+00,Morgana Inquiétante,6234,g1f3,0.87287325,290
1662,2024-09-27 18:28:44.423761+00,Morgana Inquiétante,6236,f3g5,0.77836806,259
1663,2024-09-27 19:01:25.280522+00,Ignatius Perdu,6240,d1c2,1,333
1664,2024-09-27 19:37:08.697441+00,Zorina Nébuleuse,6245,c5e6,0.97975457,322
1665,2024-09-27 22:22:00.382621+00,Zorina Nébuleuse,6267,d4b3,0.78955746,263
